仰角,Month,Day,Hour,Minute
0.0,10,9,18,40
0.0,10,9,18,50
0.0,10,9,19,0
0.0,10,8,5,0
0.0,10,8,5,10
0.0,10,8,5,20
0.0,10,8,5,30
0.0,10,8,5,40
0.53,10,8,5,50
3.2,10,8,6,0
5.86,10,8,6,10
8.51,10,8,6,20
11.15,10,8,6,30
13.76,10,8,6,40
16.34,10,8,6,50
18.9,10,8,7,0
21.41,10,8,7,10
23.88,10,8,7,20
26.31,10,8,7,30
28.68,10,8,7,40
31.0,10,8,7,50
33.25,10,8,8,0
35.44,10,8,8,10
37.56,10,8,8,20
39.6,10,8,8,30
41.57,10,8,8,40
43.45,10,8,8,50
45.25,10,8,9,0
46.96,10,8,9,10
48.57,10,8,9,20
50.09,10,8,9,30
51.51,10,8,9,40
52.83,10,8,9,50
54.04,10,8,10,0
55.15,10,8,10,10
56.14,10,8,10,20
57.03,10,8,10,30
57.8,10,8,10,40
58.46,10,8,10,50
59.0,10,8,11,0
59.43,10,8,11,10
59.74,10,8,11,20
59.93,10,8,11,30
60.0,10,8,11,40
59.95,10,8,11,50
59.79,10,8,12,0
59.5,10,8,12,10
59.1,10,8,12,20
58.58,10,8,12,30
57.94,10,8,12,40
57.19,10,8,12,50
56.33,10,8,13,0
55.36,10,8,13,10
54.27,10,8,13,20
53.08,10,8,13,30
51.78,10,8,13,40
50.38,10,8,13,50
48.88,10,8,14,0
47.29,10,8,14,10
45.6,10,8,14,20
43.82,10,8,14,30
41.95,10,8,14,40
40.0,10,8,14,50
37.97,10,8,15,0
35.87,10,8,15,10
33.69,10,8,15,20
31.45,10,8,15,30
29.15,10,8,15,40
26.79,10,8,15,50
24.37,10,8,16,0
21.91,10,8,16,10
19.4,10,8,16,20
16.86,10,8,16,30
14.28,10,8,16,40
11.67,10,8,16,50
9.04,10,8,17,0
6.4,10,8,17,10
3.74,10,8,17,20
1.07,10,8,17,30
0.0,10,8,17,40
0.0,10,8,17,50
0.0,10,8,18,0
0.0,10,8,18,10
0.0,10,8,18,20
0.0,10,8,18,30
0.0,10,8,18,40
0.0,10,8,18,50
0.0,10,8,19,0
0.0,10,7,5,0
0.0,10,7,5,10
0.0,10,7,5,20
0.0,10,7,5,30
0.0,10,7,5,40
0.67,10,7,5,50
3.33,10,7,6,0
5.99,10,7,6,10
8.63,10,7,6,20
11.26,10,7,6,30
13.87,10,7,6,40
16.45,10,7,6,50
19.0,10,7,7,0
21.51,10,7,7,10
23.97,10,7,7,20
26.39,10,7,7,30
28.76,10,7,7,40
31.07,10,7,7,50
33.32,10,7,8,0
35.5,10,7,8,10
37.62,10,7,8,20
39.66,10,7,8,30
41.62,10,7,8,40
43.5,10,7,8,50
45.29,10,7,9,0
46.99,10,7,9,10
48.6,10,7,9,20
50.12,10,7,9,30
51.53,10,7,9,40
52.85,10,7,9,50
54.06,10,7,10,0
55.16,10,7,10,10
56.16,10,7,10,20
57.04,10,7,10,30
57.81,10,7,10,40
58.47,10,7,10,50
59.01,10,7,11,0
59.43,10,7,11,10
59.74,10,7,11,20
59.93,10,7,11,30
60.0,10,7,11,40
59.95,10,7,11,50
59.79,10,7,12,0
59.5,10,7,12,10
59.1,10,7,12,20
58.58,10,7,12,30
57.95,10,7,12,40
57.2,10,7,12,50
56.34,10,7,13,0
55.37,10,7,13,10
54.29,10,7,13,20
53.1,10,7,13,30
51.81,10,7,13,40
50.41,10,7,13,50
48.91,10,7,14,0
47.32,10,7,14,10
45.64,10,7,14,20
43.86,10,7,14,30
42.0,10,7,14,40
40.06,10,7,14,50
38.03,10,7,15,0
35.93,10,7,15,10
33.76,10,7,15,20
31.53,10,7,15,30
29.23,10,7,15,40
26.87,10,7,15,50
24.46,10,7,16,0
22.0,10,7,16,10
19.5,10,7,16,20
16.96,10,7,16,30
14.39,10,7,16,40
11.79,10,7,16,50
9.16,10,7,17,0
6.52,10,7,17,10
3.86,10,7,17,20
1.2,10,7,17,30
0.0,10,7,17,40
0.0,10,7,17,50
0.0,10,7,18,0
0.0,10,7,18,10
0.0,10,7,18,20
0.0,10,7,18,30
0.0,10,7,18,40
0.0,10,7,18,50
0.0,10,7,19,0
0.0,10,6,5,0
0.0,10,6,5,10
0.0,10,6,5,20
0.0,10,6,5,30
0.0,10,6,5,40
0.68,10,6,5,50
3.38,10,6,6,0
6.07,10,6,6,10
8.75,10,6,6,20
11.42,10,6,6,30
14.06,10,6,6,40
16.68,10,6,6,50
19.26,10,6,7,0
21.81,10,6,7,10
24.31,10,6,7,20
26.76,10,6,7,30
29.16,10,6,7,40
31.51,10,6,7,50
33.79,10,6,8,0
36.01,10,6,8,10
38.15,10,6,8,20
40.22,10,6,8,30
42.22,10,6,8,40
44.13,10,6,8,50
45.95,10,6,9,0
47.68,10,6,9,10
49.32,10,6,9,20
50.86,10,6,9,30
52.3,10,6,9,40
53.64,10,6,9,50
54.88,10,6,10,0
56.0,10,6,10,10
57.02,10,6,10,20
57.92,10,6,10,30
58.71,10,6,10,40
59.39,10,6,10,50
59.95,10,6,11,0
60.39,10,6,11,10
60.71,10,6,11,20
60.91,10,6,11,30
61.0,10,6,11,40
60.96,10,6,11,50
60.81,10,6,12,0
60.53,10,6,12,10
60.14,10,6,12,20
59.63,10,6,12,30
59.0,10,6,12,40
58.25,10,6,12,50
57.39,10,6,13,0
56.42,10,6,13,10
55.34,10,6,13,20
54.15,10,6,13,30
52.85,10,6,13,40
51.45,10,6,13,50
49.95,10,6,14,0
48.35,10,6,14,10
46.65,10,6,14,20
44.86,10,6,14,30
42.99,10,6,14,40
41.03,10,6,14,50
38.99,10,6,15,0
36.87,10,6,15,10
34.69,10,6,15,20
32.43,10,6,15,30
30.11,10,6,15,40
27.73,10,6,15,50
25.3,10,6,16,0
22.81,10,6,16,10
20.28,10,6,16,20
17.72,10,6,16,30
15.11,10,6,16,40
12.48,10,6,16,50
9.82,10,6,17,0
7.15,10,6,17,10
4.46,10,6,17,20
1.76,10,6,17,30
0.0,10,6,17,40
0.0,10,6,17,50
0.0,10,6,18,0
0.0,10,6,18,10
0.0,10,6,18,20
0.0,10,6,18,30
0.0,10,6,18,40
0.0,10,6,18,50
0.0,10,6,19,0
0.0,10,5,5,0
0.0,10,5,5,10
0.0,10,5,5,20
0.0,10,5,5,30
0.0,10,5,5,40
0.81,10,5,5,50
3.51,10,5,6,0
6.2,10,5,6,10
8.88,10,5,6,20
11.54,10,5,6,30
14.17,10,5,6,40
16.79,10,5,6,50
19.36,10,5,7,0
21.9,10,5,7,10
24.4,10,5,7,20
26.85,10,5,7,30
29.24,10,5,7,40
31.58,10,5,7,50
33.86,10,5,8,0
36.07,10,5,8,10
38.21,10,5,8,20
40.28,10,5,8,30
42.27,10,5,8,40
44.17,10,5,8,50
45.99,10,5,9,0
47.72,10,5,9,10
49.35,10,5,9,20
50.89,10,5,9,30
52.33,10,5,9,40
53.66,10,5,9,50
54.89,10,5,10,0
56.02,10,5,10,10
57.03,10,5,10,20
57.93,10,5,10,30
58.72,10,5,10,40
59.39,10,5,10,50
59.95,10,5,11,0
60.39,10,5,11,10
60.71,10,5,11,20
60.91,10,5,11,30
61.0,10,5,11,40
60.96,10,5,11,50
60.81,10,5,12,0
60.53,10,5,12,10
60.14,10,5,12,20
59.63,10,5,12,30
59.0,10,5,12,40
58.26,10,5,12,50
57.4,10,5,13,0
56.43,10,5,13,10
55.35,10,5,13,20
54.17,10,5,13,30
52.87,10,5,13,40
51.48,10,5,13,50
49.98,10,5,14,0
48.38,10,5,14,10
46.69,10,5,14,20
44.91,10,5,14,30
43.04,10,5,14,40
41.08,10,5,14,50
39.05,10,5,15,0
36.94,10,5,15,10
34.75,10,5,15,20
32.5,10,5,15,30
30.19,10,5,15,40
27.81,10,5,15,50
25.38,10,5,16,0
22.91,10,5,16,10
20.38,10,5,16,20
17.82,10,5,16,30
15.22,10,5,16,40
12.59,10,5,16,50
9.94,10,5,17,0
7.27,10,5,17,10
4.58,10,5,17,20
1.89,10,5,17,30
0.0,10,5,17,40
0.0,10,5,17,50
0.0,10,5,18,0
0.0,10,5,18,10
0.0,10,5,18,20
0.0,10,5,18,30
0.0,10,5,18,40
0.0,10,5,18,50
0.0,10,5,19,0
0.0,10,4,5,0
0.0,10,4,5,10
0.0,10,4,5,20
0.0,10,4,5,30
0.0,10,4,5,40
0.96,10,4,5,50
3.7,10,4,6,0
6.43,10,4,6,10
9.14,10,4,6,20
11.84,10,4,6,30
14.52,10,4,6,40
17.17,10,4,6,50
19.78,10,4,7,0
22.36,10,4,7,10
24.89,10,4,7,20
27.38,10,4,7,30
29.81,10,4,7,40
32.18,10,4,7,50
34.49,10,4,8,0
36.73,10,4,8,10
38.9,10,4,8,20
41.0,10,4,8,30
43.01,10,4,8,40
44.94,10,4,8,50
46.78,10,4,9,0
48.53,10,4,9,10
50.19,10,4,9,20
51.75,10,4,9,30
53.21,10,4,9,40
54.56,10,4,9,50
55.81,10,4,10,0
56.95,10,4,10,10
57.97,10,4,10,20
58.89,10,4,10,30
59.69,10,4,10,40
60.37,10,4,10,50
60.94,10,4,11,0
61.38,10,4,11,10
61.71,10,4,11,20
61.91,10,4,11,30
62.0,10,4,11,40
61.96,10,4,11,50
61.8,10,4,12,0
61.53,10,4,12,10
61.13,10,4,12,20
60.61,10,4,12,30
59.98,10,4,12,40
59.22,10,4,12,50
58.35,10,4,13,0
57.37,10,4,13,10
56.28,10,4,13,20
55.07,10,4,13,30
53.76,10,4,13,40
52.35,10,4,13,50
50.83,10,4,14,0
49.21,10,4,14,10
47.49,10,4,14,20
45.69,10,4,14,30
43.79,10,4,14,40
41.81,10,4,14,50
39.75,10,4,15,0
37.61,10,4,15,10
35.39,10,4,15,20
33.11,10,4,15,30
30.76,10,4,15,40
28.35,10,4,15,50
25.89,10,4,16,0
23.38,10,4,16,10
20.82,10,4,16,20
18.22,10,4,16,30
15.58,10,4,16,40
12.92,10,4,16,50
10.23,10,4,17,0
7.52,10,4,17,10
4.79,10,4,17,20
2.05,10,4,17,30
0.0,10,4,17,40
0.0,10,4,17,50
0.0,10,4,18,0
0.0,10,4,18,10
0.0,10,4,18,20
0.0,10,4,18,30
0.0,10,4,18,40
0.0,10,4,18,50
0.0,10,4,19,0
0.0,10,3,5,0
0.0,10,3,5,10
0.0,10,3,5,20
0.0,10,3,5,30
0.0,10,3,5,40
0.96,10,3,5,50
3.69,10,3,6,0
6.41,10,3,6,10
9.12,10,3,6,20
11.81,10,3,6,30
14.48,10,3,6,40
17.12,10,3,6,50
19.73,10,3,7,0
22.3,10,3,7,10
24.83,10,3,7,20
27.3,10,3,7,30
29.73,10,3,7,40
32.1,10,3,7,50
34.4,10,3,8,0
36.64,10,3,8,10
38.81,10,3,8,20
40.9,10,3,8,30
42.91,10,3,8,40
44.84,10,3,8,50
46.69,10,3,9,0
48.44,10,3,9,10
50.09,10,3,9,20
51.66,10,3,9,30
53.12,10,3,9,40
54.47,10,3,9,50
55.72,10,3,10,0
56.87,10,3,10,10
57.9,10,3,10,20
58.82,10,3,10,30
59.63,10,3,10,40
60.32,10,3,10,50
60.89,10,3,11,0
61.35,10,3,11,10
61.68,10,3,11,20
61.9,10,3,11,30
61.99,10,3,11,40
61.97,10,3,11,50
61.83,10,3,12,0
61.56,10,3,12,10
61.18,10,3,12,20
60.68,10,3,12,30
60.05,10,3,12,40
59.32,10,3,12,50
58.47,10,3,13,0
57.5,10,3,13,10
56.42,10,3,13,20
55.24,10,3,13,30
53.94,10,3,13,40
52.54,10,3,13,50
51.04,10,3,14,0
49.44,10,3,14,10
47.75,10,3,14,20
45.96,10,3,14,30
44.08,10,3,14,40
42.12,10,3,14,50
40.07,10,3,15,0
37.95,10,3,15,10
35.75,10,3,15,20
33.49,10,3,15,30
31.16,10,3,15,40
28.77,10,3,15,50
26.32,10,3,16,0
23.82,10,3,16,10
21.28,10,3,16,20
18.69,10,3,16,30
16.07,10,3,16,40
13.42,10,3,16,50
10.74,10,3,17,0
8.04,10,3,17,10
5.32,10,3,17,20
2.59,10,3,17,30
0.0,10,3,17,40
0.0,10,3,17,50
0.0,10,3,18,0
0.0,10,3,18,10
0.0,10,3,18,20
0.0,10,3,18,30
0.0,10,3,18,40
0.0,10,3,18,50
0.0,10,3,19,0
0.0,10,2,5,0
0.0,10,2,5,10
0.0,10,2,5,20
0.0,10,2,5,30
0.0,10,2,5,40
1.09,10,2,5,50
3.82,10,2,6,0
6.54,10,2,6,10
9.24,10,2,6,20
11.93,10,2,6,30
14.59,10,2,6,40
17.23,10,2,6,50
19.83,10,2,7,0
22.4,10,2,7,10
24.92,10,2,7,20
27.39,10,2,7,30
29.81,10,2,7,40
32.17,10,2,7,50
34.47,10,2,8,0
36.71,10,2,8,10
38.87,10,2,8,20
40.96,10,2,8,30
42.96,10,2,8,40
44.89,10,2,8,50
46.73,10,2,9,0
48.47,10,2,9,10
50.13,10,2,9,20
51.68,10,2,9,30
53.14,10,2,9,40
54.49,10,2,9,50
55.74,10,2,10,0
56.88,10,2,10,10
57.91,10,2,10,20
58.83,10,2,10,30
59.63,10,2,10,40
60.32,10,2,10,50
60.89,10,2,11,0
61.35,10,2,11,10
61.68,10,2,11,20
61.9,10,2,11,30
61.99,10,2,11,40
61.97,10,2,11,50
61.83,10,2,12,0
61.56,10,2,12,10
61.18,10,2,12,20
60.68,10,2,12,30
60.06,10,2,12,40
59.33,10,2,12,50
58.48,10,2,13,0
57.51,10,2,13,10
56.44,10,2,13,20
55.25,10,2,13,30
53.96,10,2,13,40
52.57,10,2,13,50
51.07,10,2,14,0
49.48,10,2,14,10
47.79,10,2,14,20
46.0,10,2,14,30
44.13,10,2,14,40
42.17,10,2,14,50
40.13,10,2,15,0
38.01,10,2,15,10
35.82,10,2,15,20
33.56,10,2,15,30
31.24,10,2,15,40
28.85,10,2,15,50
26.41,10,2,16,0
23.92,10,2,16,10
21.38,10,2,16,20
18.8,10,2,16,30
16.18,10,2,16,40
13.53,10,2,16,50
10.86,10,2,17,0
8.16,10,2,17,10
5.45,10,2,17,20
2.73,10,2,17,30
0.0,10,2,17,40
0.0,10,2,17,50
0.0,10,2,18,0
0.0,10,2,18,10
0.0,10,2,18,20
0.0,10,2,18,30
0.0,10,2,18,40
0.0,10,2,18,50
0.0,10,2,19,0
0.0,10,1,5,0
0.0,10,1,5,10
0.0,10,1,5,20
0.0,10,1,5,30
0.0,10,1,5,40
1.38,10,1,5,50
4.14,10,1,6,0
6.9,10,1,6,10
9.64,10,1,6,20
12.36,10,1,6,30
15.06,10,1,6,40
17.73,10,1,6,50
20.36,10,1,7,0
22.96,10,1,7,10
25.51,10,1,7,20
28.01,10,1,7,30
30.46,10,1,7,40
32.85,10,1,7,50
35.17,10,1,8,0
37.43,10,1,8,10
39.62,10,1,8,20
41.73,10,1,8,30
43.76,10,1,8,40
45.7,10,1,8,50
47.56,10,1,9,0
49.33,10,1,9,10
51.0,10,1,9,20
52.57,10,1,9,30
54.05,10,1,9,40
55.41,10,1,9,50
56.68,10,1,10,0
57.83,10,1,10,10
58.87,10,1,10,20
59.8,10,1,10,30
60.61,10,1,10,40
61.3,10,1,10,50
61.88,10,1,11,0
62.34,10,1,11,10
62.68,10,1,11,20
62.9,10,1,11,30
62.99,10,1,11,40
62.97,10,1,11,50
62.82,10,1,12,0
62.56,10,1,12,10
62.17,10,1,12,20
61.67,10,1,12,30
61.04,10,1,12,40
60.3,10,1,12,50
59.44,10,1,13,0
58.47,10,1,13,10
57.38,10,1,13,20
56.18,10,1,13,30
54.88,10,1,13,40
53.47,10,1,13,50
51.96,10,1,14,0
50.34,10,1,14,10
48.63,10,1,14,20
46.83,10,1,14,30
44.94,10,1,14,40
42.96,10,1,14,50
40.89,10,1,15,0
38.75,10,1,15,10
36.54,10,1,15,20
34.25,10,1,15,30
31.9,10,1,15,40
29.48,10,1,15,50
27.01,10,1,16,0
24.49,10,1,16,10
21.92,10,1,16,20
19.31,10,1,16,30
16.66,10,1,16,40
13.98,10,1,16,50
11.27,10,1,17,0
8.54,10,1,17,10
5.8,10,1,17,20
3.04,10,1,17,30
0.28,10,1,17,40
0.0,10,1,17,50
0.0,10,1,18,0
0.0,10,1,18,10
0.0,10,1,18,20
0.0,10,1,18,30
0.0,10,1,18,40
0.0,10,1,18,50
0.0,10,1,19,0
0.0,9,30,5,0
0.0,9,30,5,10
0.0,9,30,5,20
0.0,9,30,5,30
0.0,9,30,5,40
1.52,9,30,5,50
4.28,9,30,6,0
7.02,9,30,6,10
9.76,9,30,6,20
12.48,9,30,6,30
15.17,9,30,6,40
17.83,9,30,6,50
20.46,9,30,7,0
23.05,9,30,7,10
25.6,9,30,7,20
28.1,9,30,7,30
30.54,9,30,7,40
32.92,9,30,7,50
35.24,9,30,8,0
37.5,9,30,8,10
39.68,9,30,8,20
41.78,9,30,8,30
43.81,9,30,8,40
45.75,9,30,8,50
47.6,9,30,9,0
49.37,9,30,9,10
51.03,9,30,9,20
52.6,9,30,9,30
54.07,9,30,9,40
55.43,9,30,9,50
56.69,9,30,10,0
57.84,9,30,10,10
58.88,9,30,10,20
59.8,9,30,10,30
60.61,9,30,10,40
61.31,9,30,10,50
61.89,9,30,11,0
62.34,9,30,11,10
62.68,9,30,11,20
62.9,9,30,11,30
62.99,9,30,11,40
62.97,9,30,11,50
62.83,9,30,12,0
62.56,9,30,12,10
62.17,9,30,12,20
61.67,9,30,12,30
61.05,9,30,12,40
60.3,9,30,12,50
59.45,9,30,13,0
58.48,9,30,13,10
57.4,9,30,13,20
56.2,9,30,13,30
54.9,9,30,13,40
53.5,9,30,13,50
51.99,9,30,14,0
50.38,9,30,14,10
48.67,9,30,14,20
46.87,9,30,14,30
44.98,9,30,14,40
43.01,9,30,14,50
40.95,9,30,15,0
38.82,9,30,15,10
36.6,9,30,15,20
34.32,9,30,15,30
31.98,9,30,15,40
29.57,9,30,15,50
27.1,9,30,16,0
24.59,9,30,16,10
22.02,9,30,16,20
19.42,9,30,16,30
16.77,9,30,16,40
14.1,9,30,16,50
11.39,9,30,17,0
8.67,9,30,17,10
5.93,9,30,17,20
3.17,9,30,17,30
0.41,9,30,17,40
0.0,9,30,17,50
0.0,9,30,18,0
0.0,9,30,18,10
0.0,9,30,18,20
0.0,9,30,18,30
0.0,9,30,18,40
0.0,9,30,18,50
0.0,9,30,19,0
0.0,9,29,5,0
0.0,9,29,5,10
0.0,9,29,5,20
0.0,9,29,5,30
0.0,9,29,5,40
1.38,9,29,5,50
4.13,9,29,6,0
6.88,9,29,6,10
9.61,9,29,6,20
12.32,9,29,6,30
15.02,9,29,6,40
17.68,9,29,6,50
20.31,9,29,7,0
22.89,9,29,7,10
25.44,9,29,7,20
27.94,9,29,7,30
30.38,9,29,7,40
32.76,9,29,7,50
35.09,9,29,8,0
37.34,9,29,8,10
39.53,9,29,8,20
41.63,9,29,8,30
43.66,9,29,8,40
45.61,9,29,8,50
47.46,9,29,9,0
49.23,9,29,9,10
50.9,9,29,9,20
52.48,9,29,9,30
53.95,9,29,9,40
55.32,9,29,9,50
56.59,9,29,10,0
57.75,9,29,10,10
58.79,9,29,10,20
59.73,9,29,10,30
60.55,9,29,10,40
61.25,9,29,10,50
61.84,9,29,11,0
62.3,9,29,11,10
62.65,9,29,11,20
62.88,9,29,11,30
62.99,9,29,11,40
62.98,9,29,11,50
62.85,9,29,12,0
62.59,9,29,12,10
62.22,9,29,12,20
61.73,9,29,12,30
61.12,9,29,12,40
60.39,9,29,12,50
59.55,9,29,13,0
58.59,9,29,13,10
57.52,9,29,13,20
56.34,9,29,13,30
55.06,9,29,13,40
53.67,9,29,13,50
52.17,9,29,14,0
50.58,9,29,14,10
48.88,9,29,14,20
47.1,9,29,14,30
45.22,9,29,14,40
43.26,9,29,14,50
41.22,9,29,15,0
39.09,9,29,15,10
36.9,9,29,15,20
34.63,9,29,15,30
32.29,9,29,15,40
29.9,9,29,15,50
27.44,9,29,16,0
24.93,9,29,16,10
22.38,9,29,16,20
19.78,9,29,16,30
17.15,9,29,16,40
14.48,9,29,16,50
11.78,9,29,17,0
9.07,9,29,17,10
6.33,9,29,17,20
3.58,9,29,17,30
0.83,9,29,17,40
0.0,9,29,17,50
0.0,9,29,18,0
0.0,9,29,18,10
0.0,9,29,18,20
0.0,9,29,18,30
0.0,9,29,18,40
0.0,9,29,18,50
0.0,9,29,19,0
0.0,9,28,5,0
0.0,9,28,5,10
0.0,9,28,5,20
0.0,9,28,5,30
0.0,9,28,5,40
1.68,9,28,5,50
4.46,9,28,6,0
7.25,9,28,6,10
10.01,9,28,6,20
12.76,9,28,6,30
15.48,9,28,6,40
18.18,9,28,6,50
20.84,9,28,7,0
23.46,9,28,7,10
26.03,9,28,7,20
28.56,9,28,7,30
31.03,9,28,7,40
33.44,9,28,7,50
35.79,9,28,8,0
38.07,9,28,8,10
40.28,9,28,8,20
42.41,9,28,8,30
44.46,9,28,8,40
46.42,9,28,8,50
48.3,9,28,9,0
50.09,9,28,9,10
51.78,9,28,9,20
53.37,9,28,9,30
54.86,9,28,9,40
56.24,9,28,9,50
57.52,9,28,10,0
58.69,9,28,10,10
59.75,9,28,10,20
60.69,9,28,10,30
61.52,9,28,10,40
62.23,9,28,10,50
62.82,9,28,11,0
63.3,9,28,11,10
63.65,9,28,11,20
63.88,9,28,11,30
63.99,9,28,11,40
63.98,9,28,11,50
63.84,9,28,12,0
63.59,9,28,12,10
63.21,9,28,12,20
62.72,9,28,12,30
62.1,9,28,12,40
61.36,9,28,12,50
60.51,9,28,13,0
59.55,9,28,13,10
58.47,9,28,13,20
57.28,9,28,13,30
55.98,9,28,13,40
54.57,9,28,13,50
53.06,9,28,14,0
51.45,9,28,14,10
49.74,9,28,14,20
47.93,9,28,14,30
46.04,9,28,14,40
44.05,9,28,14,50
41.99,9,28,15,0
39.84,9,28,15,10
37.62,9,28,15,20
35.32,9,28,15,30
32.96,9,28,15,40
30.54,9,28,15,50
28.06,9,28,16,0
25.52,9,28,16,10
22.94,9,28,16,20
20.31,9,28,16,30
17.64,9,28,16,40
14.94,9,28,16,50
12.21,9,28,17,0
9.46,9,28,17,10
6.69,9,28,17,20
3.91,9,28,17,30
1.12,9,28,17,40
0.0,9,28,17,50
0.0,9,28,18,0
0.0,9,28,18,10
0.0,9,28,18,20
0.0,9,28,18,30
0.0,9,28,18,40
0.0,9,28,18,50
0.0,9,28,19,0
0.0,9,27,5,0
0.0,9,27,5,10
0.0,9,27,5,20
0.0,9,27,5,30
0.0,9,27,5,40
1.81,9,27,5,50
4.6,9,27,6,0
7.37,9,27,6,10
10.14,9,27,6,20
12.88,9,27,6,30
15.6,9,27,6,40
18.29,9,27,6,50
20.94,9,27,7,0
23.55,9,27,7,10
26.12,9,27,7,20
28.64,9,27,7,30
31.11,9,27,7,40
33.52,9,27,7,50
35.86,9,27,8,0
38.14,9,27,8,10
40.34,9,27,8,20
42.46,9,27,8,30
44.51,9,27,8,40
46.47,9,27,8,50
48.34,9,27,9,0
50.12,9,27,9,10
51.81,9,27,9,20
53.4,9,27,9,30
54.88,9,27,9,40
56.27,9,27,9,50
57.54,9,27,10,0
58.71,9,27,10,10
59.76,9,27,10,20
60.7,9,27,10,30
61.53,9,27,10,40
62.24,9,27,10,50
62.83,9,27,11,0
63.3,9,27,11,10
63.65,9,27,11,20
63.88,9,27,11,30
63.99,9,27,11,40
63.98,9,27,11,50
63.84,9,27,12,0
63.59,9,27,12,10
63.21,9,27,12,20
62.72,9,27,12,30
62.1,9,27,12,40
61.37,9,27,12,50
60.52,9,27,13,0
59.56,9,27,13,10
58.48,9,27,13,20
57.29,9,27,13,30
56.0,9,27,13,40
54.59,9,27,13,50
53.09,9,27,14,0
51.48,9,27,14,10
49.78,9,27,14,20
47.98,9,27,14,30
46.09,9,27,14,40
44.11,9,27,14,50
42.05,9,27,15,0
39.9,9,27,15,10
37.69,9,27,15,20
35.4,9,27,15,30
33.04,9,27,15,40
30.62,9,27,15,50
28.14,9,27,16,0
25.61,9,27,16,10
23.04,9,27,16,20
20.41,9,27,16,30
17.75,9,27,16,40
15.06,9,27,16,50
12.33,9,27,17,0
9.58,9,27,17,10
6.82,9,27,17,20
4.04,9,27,17,30
1.25,9,27,17,40
0.0,9,27,17,50
0.0,9,27,18,0
0.0,9,27,18,10
0.0,9,27,18,20
0.0,9,27,18,30
0.0,9,27,18,40
0.0,9,27,18,50
0.0,9,27,19,0
0.0,9,26,5,0
0.0,9,26,5,10
0.0,9,26,5,20
0.0,9,26,5,30
0.0,9,26,5,40
1.7,9,26,5,50
4.52,9,26,6,0
7.34,9,26,6,10
10.14,9,26,6,20
12.92,9,26,6,30
15.68,9,26,6,40
18.41,9,26,6,50
21.11,9,26,7,0
23.76,9,26,7,10
26.37,9,26,7,20
28.93,9,26,7,30
31.43,9,26,7,40
33.88,9,26,7,50
36.26,9,26,8,0
38.57,9,26,8,10
40.81,9,26,8,20
42.97,9,26,8,30
45.05,9,26,8,40
47.05,9,26,8,50
48.95,9,26,9,0
50.77,9,26,9,10
52.49,9,26,9,20
54.1,9,26,9,30
55.62,9,26,9,40
57.03,9,26,9,50
58.33,9,26,10,0
59.53,9,26,10,10
60.6,9,26,10,20
61.57,9,26,10,30
62.42,9,26,10,40
63.15,9,26,10,50
63.76,9,26,11,0
64.25,9,26,11,10
64.62,9,26,11,20
64.86,9,26,11,30
64.98,9,26,11,40
64.98,9,26,11,50
64.86,9,26,12,0
64.62,9,26,12,10
64.25,9,26,12,20
63.76,9,26,12,30
63.15,9,26,12,40
62.42,9,26,12,50
61.57,9,26,13,0
60.6,9,26,13,10
59.53,9,26,13,20
58.33,9,26,13,30
57.03,9,26,13,40
55.62,9,26,13,50
54.1,9,26,14,0
52.49,9,26,14,10
50.77,9,26,14,20
48.95,9,26,14,30
47.05,9,26,14,40
45.05,9,26,14,50
42.97,9,26,15,0
40.81,9,26,15,10
38.57,9,26,15,20
36.26,9,26,15,30
33.88,9,26,15,40
31.43,9,26,15,50
28.93,9,26,16,0
26.37,9,26,16,10
23.76,9,26,16,20
21.11,9,26,16,30
18.41,9,26,16,40
15.68,9,26,16,50
12.92,9,26,17,0
10.14,9,26,17,10
7.34,9,26,17,20
4.52,9,26,17,30
1.7,9,26,17,40
0.0,9,26,17,50
0.0,9,26,18,0
0.0,9,26,18,10
0.0,9,26,18,20
0.0,9,26,18,30
0.0,9,26,18,40
0.0,9,26,18,50
0.0,9,26,19,0
0.0,9,25,5,0
0.0,9,25,5,10
0.0,9,25,5,20
0.0,9,25,5,30
0.0,9,25,5,40
1.97,9,25,5,50
4.79,9,25,6,0
7.6,9,25,6,10
10.39,9,25,6,20
13.16,9,25,6,30
15.91,9,25,6,40
18.63,9,25,6,50
21.32,9,25,7,0
23.96,9,25,7,10
26.56,9,25,7,20
29.11,9,25,7,30
31.6,9,25,7,40
34.03,9,25,7,50
36.4,9,25,8,0
38.71,9,25,8,10
40.94,9,25,8,20
43.09,9,25,8,30
45.16,9,25,8,40
47.14,9,25,8,50
49.04,9,25,9,0
50.84,9,25,9,10
52.55,9,25,9,20
54.16,9,25,9,30
55.67,9,25,9,40
57.07,9,25,9,50
58.37,9,25,10,0
59.56,9,25,10,10
60.63,9,25,10,20
61.59,9,25,10,30
62.43,9,25,10,40
63.16,9,25,10,50
63.76,9,25,11,0
64.25,9,25,11,10
64.62,9,25,11,20
64.86,9,25,11,30
64.98,9,25,11,40
64.98,9,25,11,50
64.86,9,25,12,0
64.62,9,25,12,10
64.25,9,25,12,20
63.76,9,25,12,30
63.16,9,25,12,40
62.43,9,25,12,50
61.59,9,25,13,0
60.63,9,25,13,10
59.56,9,25,13,20
58.37,9,25,13,30
57.07,9,25,13,40
55.67,9,25,13,50
54.16,9,25,14,0
52.55,9,25,14,10
50.84,9,25,14,20
